"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Valle d'Aosta/Vallée d'Aoste","2020","10","VICTOR","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","VINCENT","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","VINCENZO","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","WISAM","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","XHEJSON XHEM","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","YLIAS","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","YOUSEF","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","YOUSSEF","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","ZAID","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","ZAKARIA","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2020","10","ZIAD","1","0.26"
"Valle d'Aosta/Vallée d'Aoste","2021","1","LEONARDO","19","4.82"
"Valle d'Aosta/Vallée d'Aoste","2021","2","FEDERICO","10","2.54"
"Valle d'Aosta/Vallée d'Aoste","2021","3","LORENZO","9","2.28"
"Valle d'Aosta/Vallée d'Aoste","2021","3","MATTIA","9","2.28"
"Valle d'Aosta/Vallée d'Aoste","2021","4","MATTEO","8","2.03"
"Valle d'Aosta/Vallée d'Aoste","2021","5","SAMUELE","7","1.78"
"Valle d'Aosta/Vallée d'Aoste","2021","6","LIAM","6","1.52"
"Valle d'Aosta/Vallée d'Aoste","2021","6","RICCARDO","6","1.52"
"Valle d'Aosta/Vallée d'Aoste","2021","6","THOMAS","6","1.52"
"Valle d'Aosta/Vallée d'Aoste","2021","7","ALEXIS","5","1.27"
"Valle d'Aosta/Vallée d'Aoste","2021","7","EDOARDO","5","1.27"
"Valle d'Aosta/Vallée d'Aoste","2021","7","ELIA","5","1.27"
"Valle d'Aosta/Vallée d'Aoste","2021","7","MATHIEU","5","1.27"
"Valle d'Aosta/Vallée d'Aoste","2021","7","YANNICK","5","1.27"
"Valle d'Aosta/Vallée d'Aoste","2021","8","ALESSANDRO","4","1.02"
"Valle d'Aosta/Vallée d'Aoste","2021","8","FRANCESCO","4","1.02"
"Valle d'Aosta/Vallée d'Aoste","2021","8","KEVIN","4","1.02"
"Valle d'Aosta/Vallée d'Aoste","2021","8","KILIAN","4","1.02"
"Valle d'Aosta/Vallée d'Aoste","2021","8","LUDOVICO","4","1.02"
"Valle d'Aosta/Vallée d'Aoste","2021","9","AARON","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","ADAM","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","ALBERTO","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","AXEL","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","ENEA","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","ETHAN","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","JACOPO","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","JAD","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","LEO","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","LEON","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","MARTIN","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","NICHOLAS","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","NICOLÒ","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","SAMUEL","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","9","THIERRY","3","0.76"
"Valle d'Aosta/Vallée d'Aoste","2021","10","AKRAM","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ALEXANDER","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","AMIR","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ANDRÉ","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ANDREA","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","CHRISTIAN","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","DAVIDE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","DIEGO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","EMANUELE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ENRICO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ETIENNE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","ETTORE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","EVAN","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","FILIPPO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","GABRIELE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","GAËL","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","HENRI","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","JAVIER","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","JEREMIE","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","JOEL","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","MATHIAS","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","NOAH","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","PAOLO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","PIETRO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","RYAN","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","SANTIAGO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","SEBASTIAN","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","TOMMASO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","UMBERTO","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2021","10","YAHYA","2","0.51"
"Valle d'Aosta/Vallée d'Aoste","2022","1","LEONARDO","16","4"
"Valle d'Aosta/Vallée d'Aoste","2022","2","ALESSANDRO","11","2.75"
"Valle d'Aosta/Vallée d'Aoste","2022","2","TOMMASO","11","2.75"
"Valle d'Aosta/Vallée d'Aoste","2022","3","MATTIA","10","2.5"
"Valle d'Aosta/Vallée d'Aoste","2022","4","EDOARDO","9","2.25"
"Valle d'Aosta/Vallée d'Aoste","2022","5","MATTEO","8","2"
"Valle d'Aosta/Vallée d'Aoste","2022","6","ALEXIS","7","1.75"
"Valle d'Aosta/Vallée d'Aoste","2022","6","SAMUELE","7","1.75"
"Valle d'Aosta/Vallée d'Aoste","2022","7","FRANCESCO","6","1.5"
"Valle d'Aosta/Vallée d'Aoste","2022","7","GABRIELE","6","1.5"
"Valle d'Aosta/Vallée d'Aoste","2022","7","LORENZO","6","1.5"
"Valle d'Aosta/Vallée d'Aoste","2022","7","NATHAN","6","1.5"
"Valle d'Aosta/Vallée d'Aoste","2022","7","RICCARDO","6","1.5"
"Valle d'Aosta/Vallée d'Aoste","2022","8","AARON","5","1.25"
"Valle d'Aosta/Vallée d'Aoste","2022","8","ALESSIO","5","1.25"
"Valle d'Aosta/Vallée d'Aoste","2022","8","FEDERICO","5","1.25"
"Valle d'Aosta/Vallée d'Aoste","2022","8","LEON","5","1.25"
"Valle d'Aosta/Vallée d'Aoste","2022","9","ADAM","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","BRYAN","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","ETHAN","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","GIOELE","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","NOAH","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","SAMUEL","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","9","THOMAS","4","1"
"Valle d'Aosta/Vallée d'Aoste","2022","10","ANDREA","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","CEDRIC","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","DIDIER","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","GABRIEL","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","JACOPO","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","LIAM","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","MATHIEU","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","NICOLO","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2022","10","OLIVIER","3","0.75"
"Valle d'Aosta/Vallée d'Aoste","2023","1","LEONARDO","15","4.12"
"Valle d'Aosta/Vallée d'Aoste","2023","2","MATTIA","12","3.3"
"Valle d'Aosta/Vallée d'Aoste","2023","3","EDOARDO","10","2.75"
"Valle d'Aosta/Vallée d'Aoste","2023","3","GABRIEL","10","2.75"
"Valle d'Aosta/Vallée d'Aoste","2023","4","TOMMASO","7","1.92"
"Valle d'Aosta/Vallée d'Aoste","2023","5","ENEA","6","1.65"
"Valle d'Aosta/Vallée d'Aoste","2023","5","FEDERICO","6","1.65"
"Valle d'Aosta/Vallée d'Aoste","2023","5","LORENZO","6","1.65"
"Valle d'Aosta/Vallée d'Aoste","2023","5","RICCARDO","6","1.65"
"Valle d'Aosta/Vallée d'Aoste","2023","5","THOMAS","6","1.65"
"Valle d'Aosta/Vallée d'Aoste","2023","6","BRYAN","5","1.37"
"Valle d'Aosta/Vallée d'Aoste","2023","7","AMEDEO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","ANAS","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","AXEL","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","FILIPPO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","FRANCESCO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","JACOPO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","MICHELE","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","NICOLO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","NOAH","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","PIETRO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","7","SANTIAGO","4","1.1"
"Valle d'Aosta/Vallée d'Aoste","2023","8","ANDREA","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","DIEGO","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","ETHAN","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","GABRIELE","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","HERVE","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","JOEL","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","MATTEO","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","NICOLAS","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","SAMUEL","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","8","THIAGO","3","0.82"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ADAM","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ALEXIS","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","AMIR","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ANDRE","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ARTHUR","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","CEDRIC","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","CHRISTIAN","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","DAVIDE","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ELIA","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","FRANCOIS","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","GIULIO","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","IBRAHIM","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","JULIEN","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","KEVIN","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","LIAM","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","LOGAN","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","MATHIAS","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","MATHIEU","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","NICHOLAS","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","ORLANDO","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","PAOLO","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","RAYAN","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","REMY","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","SAMUELE","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","9","THIERRY","2","0.55"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AARON","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ABDARAHAMAN EHAB GALAL ABOUELMAKAREM","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ACHILLE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ADRIANO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AHREN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AIME","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AIME'","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ALESSANDRO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ALEX","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ALOIS EMILE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AMARIS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AMEN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AMINE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANDRE'","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANDRE' MARCEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANMOL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANTONINO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANTONIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ANUR","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ARNAUD","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ARON","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ARTURO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ASCANIO MARIA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AUGUST","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","AURELIEN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","BILAL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","CARLO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","CARLO MARIA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","CESARE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","CHARLES","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DAMIANO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DANIEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DANTE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DARIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DAVID","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DEVIS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DOMENICO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","DYLAN CHESTER","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EDOARDO AMIR","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EDOARDO FRANCESCO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ELIAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EMANUELE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EMERIC","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EMERY","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ENDRI","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ENRICO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ERICK MASHA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ERION","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ERNEST","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ETIENNE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","EVAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","FABIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","FEDERICO FILIPPO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","FLAVIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","FURIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GABRIEL SEBASTIAN ANGEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GAEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GIACOMO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GIOELE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GIORGIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GIOSUE'","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GIOVANNI","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GREGORIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","GREGORY","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","HANS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","HAROUN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","HASSAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","HENRY","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","IACOPO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ILYAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ISMAIL OTMAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JACOPO JD","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JAD","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JASON","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JEIL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JIRAWAT","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JONAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","JORDAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","KIAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","KILIAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","KYLIAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LEONE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LEON FRANCISCO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LOIC","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LOUA DAVID","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LOUIS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LUCA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LUCA ALEXANDRU","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LUIGI","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LUKAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","LYAM PASQUALE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MAKSYM","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MANUEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MARCEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MARCUS ONISIM","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MARIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MARK","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MARVELOUS EMMANUEL ALEX","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MATHIS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MATTHIAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MATTIA NOSAZEE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MATYSSE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MAXWELL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MICHAEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MOHAMED JAD","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MUHAMMAD ABDULLAH","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MUHAMMAD YOUSAF","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","MUHAMMAD ZAVIYAR","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NADIR","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NAEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NATAN ANGELO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NATHAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NATHAN FABIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NEVEN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NICOLO'","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NICOLO EDWARD","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NICOLO' LIAM","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NIMA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NOA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","NOAH LEON","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","OLIVIER","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","OMAR","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","OTMANE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","OUSSAID","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","PASCAL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","PIETRO EDOARDO MARIA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RAFAEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RAFFAELE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RAMY","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RAPHAEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RIM","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RYAN","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","RYAN VASILE","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","SEBASTIANO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","SERIGNE SALIOU","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","STEFANO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TAHA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","THEO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TOBIA","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TOBIAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TOMAS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TREVIS","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","TUDOR GABRIEL","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","UMBERTO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","VINCENT","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","VINCENZO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","WEILIN ALESSIO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","YOUSSEF","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ZAYN NOAH","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2023","10","ZENO","1","0.27"
"Valle d'Aosta/Vallée d'Aoste","2024","1","EDOARDO","12","3.92"
"Valle d'Aosta/Vallée d'Aoste","2024","1","TOMMASO","12","3.92"
"Valle d'Aosta/Vallée d'Aoste","2024","2","MATTIA","7","2.29"
"Valle d'Aosta/Vallée d'Aoste","2024","3","LEONARDO","6","1.96"
"Valle d'Aosta/Vallée d'Aoste","2024","3","SAMUELE","6","1.96"
"Valle d'Aosta/Vallée d'Aoste","2024","4","ALESSANDRO","5","1.63"
"Valle d'Aosta/Vallée d'Aoste","2024","4","ENEA","5","1.63"
"Valle d'Aosta/Vallée d'Aoste","2024","4","MATHIEU","5","1.63"
"Valle d'Aosta/Vallée d'Aoste","2024","5","ELIA","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","FILIPPO","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","FRANCESCO","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","GABRIELE","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","GAEL","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","GIOELE","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","KEVIN","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","LIAM","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","NOAH","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","5","THOMAS","4","1.31"
"Valle d'Aosta/Vallée d'Aoste","2024","6","ALEX","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","ARON","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","CESARE","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","DAMIANO","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","FEDERICO","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","GABRIEL","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","JAVIER","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","LORENZO","3","0.98"
"Valle d'Aosta/Vallée d'Aoste","2024","6","MICHELE","3","0.98"
